credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,not.fully.paid
1.0,0.0011475409836065572,0.08427531450452692,0.4824033502679228,0.021695594125500667,0.15000000000000002,0.1890498826140464,0.0002749803496723013,0.0007462686567164179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.1982974028362197,0.5529501021220287,0.7353137516688918,0.06666666666666665,0.6443502662405564,0.04868477395704177,0.11208955223880596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.25693640680606183,0.4948676411690851,0.06942590120160214,0.09583333333333333,0.15125374647495202,0.001460211917085142,0.037611940298507465,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004890710382513662,0.045150194165305524,0.2863992386229943,0.3374499332443257,0.07083333333333341,0.19936095683854824,0.0018602586306144238,0.14582089552238806,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0035928961748633885,0.09681222754659427,0.4176569456174424,0.25066755674232305,0.09999999999999998,0.10830088007888396,0.0008257693030821818,0.036268656716417914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.00575136612021858,0.2731511027940333,0.42560178296221984,0.29439252336448596,0.04583333333333339,0.17530735165675013,0.0076928237583022115,0.08402985074626865,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.00532103825136612,0.13049639252761042,0.4536574798369868,0.4539385847797062,0.0625,0.06878424299450135,0.0035764010538704726,0.12895522388059702,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.32862072322519936,0.5484292404282307,0.2136181575433912,0.12916666666666665,0.2405957085787736,0.001253148400765638,0.007761194029850747,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003381147540983607,0.4607721180784666,0.4471450405516981,0.3064085447263017,0.10833333333333339,0.20107907149439097,0.023253232882680296,0.08626865671641791,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.1864311443313466,0.5138382159471282,0.12116154873164217,0.12083333333333335,0.14953563181910928,0.0004207530651612321,0.009104477611940298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.1552457083518124,0.4948676411690851,0.5113484646194927,0.07083333333333341,0.27323750075033976,0.04329698126240828,0.05029850746268657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.1982974028362197,0.4176569456174424,0.3274365821094793,0.125,0.05503932574775956,0.00012175334759586833,0.003582089552238806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.23186258072192717,0.4367851802161413,0.5193591455273698,0.10416666666666674,0.19248849821517736,0.0009425531262863821,0.014179104477611941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0013661202185792356,0.1864311443313466,0.487519930009491,0.4686248331108144,0.125,0.3110360231788797,0.0017235967098435511,0.015074626865671641,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.1992709336160178,0.5371606014399102,0.7066088117489987,0.0625,0.2199783327086609,0.028877906239983302,0.10462686567164178,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.32862072322519936,0.395575018884043,0.08544726301735647,0.14166666666666672,0.12376152569202296,0.00039176417287650154,0.0028358208955223878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.004023224043715848,0.1552457083518124,0.44136671931029703,0.6224966622162883,0.07916666666666672,0.309317908523037,0.003498545171734339,0.060000000000000005,0.030303030303030304,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.7037870347334148,0.5209850175558715,0.48831775700934577,0.09583333333333333,0.23715947926708814,0.023675642455972083,0.09074626865671641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.005539617486338798,0.09412960939781713,0.41484643083213824,0.04072096128170894,0.04166666666666674,0.1873317679582037,0.00036691655091816103,0.023582089552238807,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.003381147540983607,0.21306261966315834,0.49956474923790006,0.47162883845126835,0.09166666666666667,0.16671439208809102,0.004422048454519327,0.030000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.006181693989071038,0.35831341200904304,0.6482072747536836,0.19993324432576767,0.04166666666666674,0.20972452897268717,0.00513848822098481,0.04149253731343284,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.00575136612021858,0.540926152281848,0.5929615202284289,0.5637516688918558,0.054166666666666696,0.8024764715278719,0.059355171080018455,0.12417910447761195,0.06060606060606061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0020081967213114752,0.08615747401213668,0.33749255836084635,0.06008010680907877,0.11250000000000004,0.17599459751908722,0.0017285662342352193,0.07597014925373134,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.2042143065756596,0.40130349521249187,0.7953938584779705,0.10416666666666674,0.21654210339697547,0.005573321605255769,0.09656716417910448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.41158717968133096,0.43184111378133117,0.482977303070761,0.08333333333333337,0.14781513087382106,0.009038736614378987,0.10373134328358209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0011475409836065572,0.15175181455320347,0.594160263454127,0.042389853137516684,0.13333333333333341,0.24746578091269894,0.004208358905677599,0.007611940298507462,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.28936579878200486,0.38048223250624136,0.6481975967957276,0.07500000000000007,0.09283784817629946,0.010701042523391966,0.10776119402985075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.16160610944649365,0.3065978319897811,0.352803738317757,0.09166666666666667,0.08768350420877129,0.004396372578495709,0.060000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.12654818436509566,0.33749255836084635,0.8190921228304405,0.07083333333333341,0.16327816277640558,0.01197655378392011,0.10686567164179103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004890710382513662,0.34835094702910857,0.34448169928943995,0.12983978638184246,0.07083333333333341,0.07737242998426946,0.00835708351865518,0.044328358208955226,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004672131147540983,0.564885826473547,0.5360778025011834,0.5727636849132176,0.07500000000000007,0.3041659508449543,0.015990272984257373,0.10477611940298508,0.06060606060606061,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0011475409836065572,0.1180135645288652,0.5726105510658857,0.029038718291054737,0.13750000000000007,0.2423138232346163,0.004323486220751243,0.018955223880597016,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.00532103825136612,0.24106785509535195,0.4536574798369868,0.6124833110814419,0.07916666666666672,0.4003803715721468,0.01010221483419596,0.14223880597014926,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0022677595628415306,0.3009724490789317,0.4758048770814096,0.6552069425901201,0.14166666666666672,0.39522364131517307,0.0012357550653947997,0.025074626865671645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.003381147540983607,0.23783356950468915,0.5607012066895469,0.23397863818424564,0.08750000000000002,0.6804330604745106,0.008404294000376027,0.047313432835820894,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.12654818436509566,0.2863992386229943,0.2746995994659546,0.07083333333333341,0.11001899473472669,0.0027721663564855194,0.11895522388059702,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.00532103825136612,0.13049639252761042,0.5179691381766289,0.27336448598130836,0.08333333333333337,0.22163917687597554,0.009402340149036037,0.1473134328358209,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.003381147540983607,0.20952545782989174,0.3636099343178858,0.20527369826435246,0.10833333333333339,0.46910495780585565,0.00729691831509932,0.03462686567164179,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005170765027322405,0.1502374333401841,0.6056262995284587,0.5827770360480641,0.05833333333333335,0.2646493137605717,0.05504659343244221,0.1344776119402985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.1632394777548217,0.47977485622377336,0.42857142857142855,0.09166666666666667,0.7354127294614776,0.004859366600986119,0.1055223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004241803278688525,0.1055848215734421,0.6232313319756138,0.7530040053404539,0.07500000000000007,0.2405957085787736,0.056191240550656434,0.13701492537313434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0022677595628415306,0.15584064382835572,0.593686759700915,0.2820427236315086,0.125,0.3110360231788797,0.016841718163363176,0.03805970149253731,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.004023224043715848,0.07273356625958657,0.324014130046123,0.6401869158878504,0.07083333333333341,0.09455596283214218,0.0004000467135292817,0.006865671641791044,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.15584064382835572,0.3263246474669932,0.6388518024032043,0.1166666666666667,0.48456798970844017,0.009190307108324865,0.015522388059701494,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.004672131147540983,0.23760641232273627,0.2904346878466346,0.10013351134846461,0.07916666666666672,0.058473168769999515,0.0028566482711438767,0.029402985074626863,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.005969945355191258,0.5807868292102503,0.46875026478229853,0.6184913217623498,0.050000000000000044,0.23200274901011445,0.0027862466755952456,0.06701492537313433,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.004890710382513662,0.4652395426568737,0.4948676411690851,0.24232309746328434,0.07083333333333341,0.2069755455233388,0.009081805825773445,0.12791044776119403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005102459016393443,0.46007982952394344,0.4504382657017656,0.46328437917222964,0.06666666666666665,0.13601979652647986,0.01755815792982866,0.1346268656716418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.007049180327868855,0.12438478263221091,0.4256172696087863,0.43624833110814415,0.04166666666666674,0.07571397210640032,0.00466721165784162,0.14507462686567166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.004890710382513662,0.3172953151535474,0.4471450405516981,0.7229639519359146,0.06666666666666665,0.16671439208809102,0.01184320487941035,0.11850746268656717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0011475409836065572,0.21922831460188,0.4948676411690851,0.44592790387182907,0.14166666666666672,0.433022163743713,0.017438061090363347,0.03194029850746268,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.3977414085908683,0.46875026478229853,0.22830440587449932,0.13750000000000007,0.4038166008838322,0.021576018400492315,0.038955223880597016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.1525414561857064,0.44377432200422895,0.1698931909212283,0.1625000000000001,0.36263911963213497,9.276445531113779e-05,0.0016417910447761195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0035928961748633885,0.3207675749348275,0.4506464766528151,0.6355140186915887,0.12083333333333335,0.39350552665933036,0.00027829336593341333,0.007014925373134329,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.004023224043715848,0.14448278473071058,0.46875026478229853,0.1458611481975968,0.07500000000000007,0.19426388335954817,0.001624206222010189,0.08313432835820896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.002479508196721312,0.33022164050753405,0.5680428870673406,0.6084779706275033,0.10416666666666674,0.2526201248802271,0.017872066220569027,0.10223880597014925,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004672131147540983,0.11033348837712421,0.4143446826787458,0.281041388518024,0.0625,0.1271977550037084,0.004285386533748455,0.13313432835820896,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.31308749878308656,0.4536574798369868,0.7466622162883845,0.08333333333333337,0.09799219214382762,0.00708819829064926,0.04074626865671642,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.22495051218536025,0.5560985584266003,0.2376502002670227,0.09999999999999998,0.2423138232346163,0.017788412559975948,0.12671641791044777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.7037870347334148,0.4948676411690851,0.685580774365821,0.08750000000000002,0.2045129145166309,0.013895618453169273,0.09447761194029851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.002479508196721312,0.12191850465672223,0.5063160447272212,0.366822429906542,0.11250000000000004,0.37288815078921766,0.023867797399116583,0.09940298507462686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.002479508196721312,0.33022164050753405,0.5076499089800244,0.03471295060080107,0.10833333333333339,0.3162476376349359,0.0036733067795080006,0.05402985074626866,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004672131147540983,0.4194295109630383,0.5447622185407328,0.39619492656875827,0.09583333333333333,0.07909054464011218,0.006585448073025505,0.06238805970149253,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0013661202185792356,0.1864311443313466,0.5306026533881087,0.2172897196261682,0.12916666666666665,0.4364583930553984,0.01738588108425083,0.07014925373134329,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0039822404371584715,0.37730807922377146,0.6110325630749724,0.6565420560747663,0.08750000000000002,0.6426345380459706,0.027181641914293925,0.13,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.00532103825136612,0.3516501346717579,0.4048380003392298,0.517022696929239,0.054166666666666696,0.12376152569202296,0.013225560914359358,0.07134328358208955,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0035928961748633885,0.4096293011130702,0.5169495679024845,0.37983978638184246,0.09999999999999998,0.19936095683854824,0.00562301684917245,0.024328358208955226,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0035928961748633885,0.5162741895356259,0.44377432200422895,0.40253671562082777,0.10833333333333339,0.3368077430165205,0.02041729096316837,0.06328358208955223,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.2843899747963698,0.395575018884043,0.1802403204272363,0.08750000000000002,0.35404616006347583,0.005210546324663998,0.12194029850746269,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.3544409229071792,0.4687960972914924,0.2700267022696929,0.09583333333333333,0.21654210339697547,0.008420859081681588,0.13313432835820896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.002479508196721312,0.21218644196134,0.5636796379220372,0.623497997329773,0.1166666666666667,0.7233859268705786,0.018494085023592816,0.060000000000000005,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.8758207405324132,0.6809885962704965,0.33611481975967955,0.11250000000000004,0.5515744612863064,0.027909677237673302,0.07686567164179105,0.06060606060606061,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004460382513661202,0.20025528140448043,0.4471450405516981,0.6305073431241656,0.05833333333333335,0.28354857497484165,0.005246161249470953,0.10164179104477611,0.06060606060606061,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.005102459016393443,0.5701645267017859,0.5031334951668658,0.8040720961281709,0.07083333333333341,0.24574766625685623,0.017542421102588378,0.12164179104477613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.27134466234707455,0.4948676411690851,0.6418558077436581,0.07500000000000007,0.17530735165675013,0.024963577527479398,0.13343283582089555,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.00176912568306011,0.393371337090441,0.5041127179350262,0.3154205607476635,0.15000000000000002,0.4725435734069866,0.002410219329959026,0.008656716417910448,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0020081967213114752,0.49856674635196385,0.5209850175558715,0.3404539385847797,0.14166666666666672,0.7534505468865692,0.0035233927936926795,0.035671641791044775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.008490437158469945,0.3764643525479464,0.6110325630749724,0.729305740987984,0.05833333333333335,0.1959247275268628,0.056549874560921816,0.13134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004672131147540983,0.7103421419840558,0.5225678943649557,0.3311081441922563,0.08333333333333337,0.26808315678281164,0.009475226506780503,0.04134328358208955,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0035928961748633885,0.24966737698356894,0.4773672535298412,0.5664218958611481,0.09166666666666667,0.2869824179970816,0.007619937400557746,0.06388059701492536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.22033164948565126,0.4134876570152666,0.5076769025367156,0.1166666666666667,0.3265014413709097,0.014557393451326407,0.054179104477611935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0022677595628415306,0.15584064382835572,0.4948676411690851,0.45460614152202933,0.10833333333333339,0.3282195560267524,0.01764595286074813,0.052835820895522384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.7005202981167588,0.6197793812325247,0.24432576769025366,0.09999999999999998,0.46910495780585565,0.022414211514553667,0.11880597014925372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004460382513661202,0.2871374949971335,0.5268327257352421,0.13885180240320427,0.0625,0.31619036714640786,0.01124189242801851,0.04597014925373134,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0011475409836065572,0.08427531450452692,0.44713171553214726,0.12583444592790385,0.1625000000000001,0.2595522402815716,0.00011015779068197612,0.00044776119402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.004241803278688525,0.5236081214101053,0.45824364300801923,0.2630173564753004,0.08750000000000002,0.13063637060483935,0.01838475548697612,0.05641791044776119,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.13371986110960873,0.487519930009491,0.411214953271028,0.07500000000000007,0.11517333870225487,0.0017343640126921652,0.0308955223880597,0.030303030303030304,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.007479508196721313,0.7923458846690536,0.5576472101908441,0.4926568758344459,0.04166666666666674,0.42712568971476517,0.019661095001569543,0.1064179104477612,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.0013661202185792356,0.1525414561857064,0.5464376642692299,0.21328437917222962,0.13750000000000007,0.19076799726988913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.7037870347334148,0.6417614491062302,0.0520694259012016,0.11250000000000004,0.16671439208809102,0.008106122536875942,0.07805970149253731,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0022677595628415306,0.09018140123530241,0.48499471561053165,0.7973965287049399,0.09583333333333333,0.41584101718528577,0.02383218247430963,0.10656716417910449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.006181693989071038,0.41834781009659594,0.609139838735379,0.5604138851802403,0.05833333333333335,0.6306077354550715,0.04488640081367679,0.12791044776119403,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.004672131147540983,0.4194295109630383,0.4770972263490918,0.7626835781041389,0.07500000000000007,0.1326981081918506,0.014399196924858306,0.10626865671641791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.1086135839994808,0.5605382695766934,0.5493991989319092,0.07083333333333341,0.3179108680916961,0.009965552913425088,0.08477611940298507,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.004672131147540983,0.30306013175116553,0.4567934792107893,0.4198931909212283,0.09999999999999998,0.3282195560267524,0.02039244334121003,0.14029850746268657,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.8758207405324132,0.5529501021220287,0.0043391188251001335,0.14583333333333337,0.12032529638033752,0.000884575341716921,0.004626865671641792,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0022677595628415306,0.15584064382835572,0.44377432200422895,0.6445260347129506,0.10833333333333339,0.3746062654450604,0.005930299107390594,0.05865671641791045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004460382513661202,0.8880655943405411,0.6904370063599266,0.39152202937249664,0.08750000000000002,0.4038166008838322,0.004562851645616589,0.015820895522388058,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.25951085486819475,0.6000079730659875,0.11181575433911882,0.1166666666666667,0.4278702060656303,0.004764117383479148,0.045223880597014925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004023224043715848,0.41353424124092725,0.4536574798369868,0.7600133511348464,0.08750000000000002,0.14609701621797835,0.030033320661046133,0.10014925373134327,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.16160610944649365,0.4294374690565472,0.45126835781041386,0.1625000000000001,0.2526201248802271,0.00026752606308479913,0.0026865671641791047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004890710382513662,0.42140902354862786,0.5189815030273872,0.24766355140186913,0.05833333333333335,0.20966725848415907,0.03227126314542733,0.11850746268656717,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004890710382513662,0.0999491600592772,0.5018567829571725,0.40253671562082777,0.07083333333333341,0.19076799726988913,0.008844096909038654,0.14492537313432835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.1254232154639956,0.40482009564998434,0.5834445927903872,0.12916666666666665,0.46068380970278083,0.0009334423315683239,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0020081967213114752,0.39545901976267483,0.4960564357535471,0.2596795727636849,0.125,0.6922856651385683,0.010678679663629459,0.021044776119402985,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005539617486338798,0.3533051369974148,0.395575018884043,0.465954606141522,0.050000000000000044,0.25434062582551537,0.009957270372772307,0.029850746268656716,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005539617486338798,0.20520947137278656,0.41350451025704404,0.26635514018691586,0.04166666666666674,0.10486226447775301,0.0017575551265199497,0.08791044776119403,0.030303030303030304,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0022677595628415306,0.3977414085908683,0.5447622185407328,0.3054072096128171,0.14583333333333337,0.4175591318411285,0.008137596191356506,0.036268656716417914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.00532103825136612,0.3516501346717579,0.4256172696087863,0.6061415220293724,0.05833333333333335,0.37117003613337496,0.014472083282602771,0.07149253731343283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0035928961748633885,0.08969463584540333,0.46875026478229853,0.3020694259012016,0.07916666666666672,0.13235448526068205,0.00527680664988624,0.05656716417910448,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.003811475409836067,0.3044555258688762,0.5169413826561167,0.4846461949265687,0.09166666666666667,0.20794914382831636,0.0014726357280643123,0.13268656716417912,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004241803278688525,0.5308122491806115,0.594160263454127,0.2973965287049399,0.10833333333333339,0.24483133844040678,0.00890373120173867,0.11462686567164179,0.15151515151515152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004672131147540983,0.08488106698973467,0.46744940652556766,0.07843791722296395,0.07083333333333341,0.17702546631259283,0.002908000023191114,0.060298507462686564,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004460382513661202,0.27265352039546986,0.4536574798369868,0.3728304405874499,0.0625,0.1890498826140464,0.0009524921750697183,0.02074626865671642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
